FromID,ToID,Relation_value,Relation_type,Relation_Context_CellType,Relation_Context_DiffDay,Relation_Context_Depot,Relation_Context_Stimulation,FromType,ToType
611,2332,0.434681765624058,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
617,2332,0.434681765624058,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
805,2332,0.434681765624058,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1651,2193,0.434644421599501,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
2048,2193,0.434644421599501,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1655,2193,0.434644421599501,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1658,2193,0.434644421599501,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1648,2193,0.434644421599501,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1659,2193,0.434644421599501,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1656,2193,0.434644421599501,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1649,2193,0.434644421599501,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1652,2193,0.434644421599501,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
2047,2193,0.434644421599501,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1650,2193,0.434644421599501,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1654,2193,0.434644421599501,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1657,2193,0.434644421599501,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
2046,2193,0.434644421599501,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1653,2193,0.434644421599501,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
546,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
781,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
783,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
785,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
779,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
552,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
775,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
550,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
551,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
548,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
784,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
553,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1386,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1396,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
557,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
554,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
776,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
555,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
545,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
549,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
782,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
558,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
774,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
547,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
780,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
778,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
560,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
556,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
777,65,0.434511370450289,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
253,19,0.434348756531002,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
251,19,0.434348756531002,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
2036,2338,0.43426175667048,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
2039,2338,0.43426175667048,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1372,2193,0.434168786447036,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1373,2193,0.434168786447036,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1167,2193,0.433782597914734,lm_estimate,AMSC,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
1172,2193,0.433782597914734,lm_estimate,AMSC,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
1166,2193,0.433782597914734,lm_estimate,AMSC,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
1171,2193,0.433782597914734,lm_estimate,AMSC,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
1170,2193,0.433782597914734,lm_estimate,AMSC,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
1165,2193,0.433782597914734,lm_estimate,AMSC,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
1169,2193,0.433782597914734,lm_estimate,AMSC,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
1168,2193,0.433782597914734,lm_estimate,AMSC,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
2194,22,0.433541309648847,lm_estimate,AMSC-BODIPYNeg,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
2198,22,0.433541309648847,lm_estimate,AMSC-BODIPYNeg,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1516,2332,0.433480200043418,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1460,68,0.433442827518567,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
867,68,0.433442827518567,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
868,68,0.433442827518567,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
869,68,0.433442827518567,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1459,68,0.433442827518567,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
247,1682,0.433371977923309,lm_estimate,AMSC,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
459,22,0.433334057187454,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
458,22,0.433334057187454,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1808,22,0.433334057187454,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1811,22,0.433334057187454,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
457,22,0.433334057187454,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
460,22,0.433334057187454,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1807,22,0.433334057187454,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1812,22,0.433334057187454,lm_estimate,AMSC-BODIPYNeg,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
2137,1682,0.433273954145978,lm_estimate,AMSC-BODIPYNeg,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1582,1682,0.433273954145978,lm_estimate,AMSC-BODIPYNeg,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
2138,1682,0.433273954145978,lm_estimate,AMSC-BODIPYNeg,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1583,1682,0.433273954145978,lm_estimate,AMSC-BODIPYNeg,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
880,1709,0.433149865251213,lm_estimate,AMSC-BODIPYNeg,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
564,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
582,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
576,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
587,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
562,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
601,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
607,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
595,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
600,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
597,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
577,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
584,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
578,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
592,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
579,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
571,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
599,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
573,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
561,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
566,19,0.432739102076881,lm_estimate,AMSC-BODIPYNeg,D14,sc,FFA,LipocyteProfiler_Feature,Phenotype
2024,2332,0.432668247296878,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
2027,2332,0.432668247296878,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
2026,2332,0.432668247296878,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
926,2193,0.432614401982668,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1957,2193,0.432288667508183,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1895,2193,0.432288667508183,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1917,2193,0.432288667508183,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1677,2193,0.432288667508183,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1892,2193,0.432288667508183,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1936,2193,0.432288667508183,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1955,2193,0.432288667508183,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1961,2193,0.432288667508183,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1893,2193,0.432288667508183,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1945,2193,0.432288667508183,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1676,2193,0.432288667508183,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1837,2193,0.432288667508183,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1839,2193,0.432288667508183,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1851,2193,0.432288667508183,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1908,2193,0.432288667508183,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1840,2193,0.432288667508183,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
262,22,0.432244585078373,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
265,22,0.432244585078373,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
268,22,0.432244585078373,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
277,22,0.432244585078373,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
264,22,0.432244585078373,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
260,22,0.432244585078373,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
259,22,0.432244585078373,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
255,22,0.432244585078373,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
257,22,0.432244585078373,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
254,22,0.432244585078373,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
270,22,0.432244585078373,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
269,22,0.432244585078373,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1351,1239,0.432095953993114,lm_estimate,AMSC-BODIPYPos,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
202,2193,0.431577274216621,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
959,22,0.431570961936227,lm_estimate,AMSC-BODIPYNeg,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1489,1603,0.431250126390526,lm_estimate,AMSC-BODIPYNeg,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1491,1603,0.431250126390526,lm_estimate,AMSC-BODIPYNeg,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1344,2332,0.430804050953793,lm_estimate,AMSC,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
1345,2332,0.430804050953793,lm_estimate,AMSC,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
1377,2341,0.430650661287589,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1375,2341,0.430650661287589,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1376,2341,0.430650661287589,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1378,2341,0.430650661287589,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1437,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1420,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1430,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1426,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1439,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1424,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1440,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1438,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1427,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1442,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1429,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1425,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1443,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1422,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1434,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1435,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1433,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1432,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1421,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1441,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1423,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1436,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1428,22,0.430638578392773,lm_estimate,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1516,2193,0.430582558239628,lm_estimate,AMSC-BODIPYNeg,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
111,22,0.430408590059124,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
964,59,0.430394718202589,lm_estimate,AMSC,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
963,59,0.430394718202589,lm_estimate,AMSC,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
2041,59,0.430394718202589,lm_estimate,AMSC,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
889,22,0.430382614269509,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
181,2193,0.429597782222523,lm_estimate,AMSC,D03,vc,FFA,LipocyteProfiler_Feature,Phenotype
1309,2193,0.429597782222523,lm_estimate,AMSC,D03,vc,FFA,LipocyteProfiler_Feature,Phenotype
183,2193,0.429597782222523,lm_estimate,AMSC,D03,vc,FFA,LipocyteProfiler_Feature,Phenotype
25,19,0.429397934210442,lm_estimate,AMSC-BODIPYNeg,D08,sc,FFA,LipocyteProfiler_Feature,Phenotype
855,2331,0.42932916786973,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
2132,2331,0.42932916786973,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
856,2331,0.42932916786973,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
854,2331,0.42932916786973,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
2133,2331,0.42932916786973,lm_estimate,AMSC-BODIPYNeg,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
853,2331,0.42932916786973,lm_estimate,AMSC,D03,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
647,1682,0.429194042612719,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1704,2334,0.428836453484421,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1470,2334,0.428836453484421,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
2147,2334,0.428836453484421,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1469,2334,0.428836453484421,lm_estimate,AMSC,D08,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
934,22,0.428694476147149,lm_estimate,AMSC-BODIPYNeg,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
248,68,0.428551627012213,lm_estimate,AMSC-BODIPYNeg,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1130,2193,0.428534064610369,lm_estimate,AMSC-BODIPYNeg,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1143,2193,0.428534064610369,lm_estimate,AMSC-BODIPYNeg,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
235,1680,0.428503292724661,lm_estimate,AMSC-BODIPYNeg,D03,vc,FFA,LipocyteProfiler_Feature,Phenotype
1484,72,0.428439980505872,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1681,72,0.428439980505872,lm_estimate,AMSC,D00,vc,nonFFA,LipocyteProfiler_Feature,Phenotype
1907,1682,0.428289289916093,lm_estimate,AMSC-BODIPYNeg,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
1953,1682,0.428289289916093,lm_estimate,AMSC-BODIPYNeg,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
1867,1682,0.428289289916093,lm_estimate,AMSC-BODIPYNeg,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
1924,1682,0.428289289916093,lm_estimate,AMSC-BODIPYNeg,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
1871,1682,0.428289289916093,lm_estimate,AMSC-BODIPYNeg,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
1910,1682,0.428289289916093,lm_estimate,AMSC-BODIPYNeg,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
1944,1682,0.428289289916093,lm_estimate,AMSC-BODIPYNeg,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
1913,1682,0.428289289916093,lm_estimate,AMSC-BODIPYNeg,D08,vc,FFA,LipocyteProfiler_Feature,Phenotype
865,59,0.428035283834765,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1129,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1153,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1115,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1145,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1156,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1137,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1107,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1134,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1133,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1121,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1130,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1106,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1148,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1140,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1120,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1109,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1132,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1136,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1126,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1143,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1127,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1149,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1146,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1157,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1135,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1114,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1155,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1144,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1131,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1142,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1128,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
1117,65,0.428013397027865,lm_estimate,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Phenotype
